sample_id,task_id,template_family,task_set,split,variant_name,language,domain,gold_tool,intent,need_clarification,clarification_fields,distractor_tools,gold_params
book_flight_014__incomplete,book_flight_014,book_flight_003,main,dev,incomplete,zh,travel,book_flight,Book a Guangzhou to Chengdu flight（2026-08-03）,True,"[""date"", ""flight_no""]","[""change_flight"", ""search_web""]","{""date"": ""2026-08-03"", ""flight_no"": ""CZ3120"", ""origin"": ""Guangzhou"", ""destination"": ""Chengdu"", ""seat_class"": ""premium_economy""}"
book_flight_014__misleading,book_flight_014,book_flight_003,main,dev,misleading,zh,travel,book_flight,Book a Guangzhou to Chengdu flight（2026-08-03）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-08-03"", ""flight_no"": ""CZ3120"", ""origin"": ""Guangzhou"", ""destination"": ""Chengdu"", ""seat_class"": ""premium_economy""}"
book_flight_015__ambiguous,book_flight_015,book_flight_003,main,dev,ambiguous,zh,travel,book_flight,Book a Guangzhou to Chengdu flight（2026-08-17）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-08-17"", ""flight_no"": ""CZ3134"", ""origin"": ""Guangzhou"", ""destination"": ""Chengdu"", ""seat_class"": ""economy""}"
book_flight_015__clear,book_flight_015,book_flight_003,main,dev,clear,zh,travel,book_flight,Book a Guangzhou to Chengdu flight（2026-08-17）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-08-17"", ""flight_no"": ""CZ3134"", ""origin"": ""Guangzhou"", ""destination"": ""Chengdu"", ""seat_class"": ""economy""}"
book_flight_015__incomplete,book_flight_015,book_flight_003,main,dev,incomplete,zh,travel,book_flight,Book a Guangzhou to Chengdu flight（2026-08-17）,True,"[""date"", ""flight_no""]","[""change_flight"", ""search_web""]","{""date"": ""2026-08-17"", ""flight_no"": ""CZ3134"", ""origin"": ""Guangzhou"", ""destination"": ""Chengdu"", ""seat_class"": ""economy""}"
book_flight_015__misleading,book_flight_015,book_flight_003,main,dev,misleading,zh,travel,book_flight,Book a Guangzhou to Chengdu flight（2026-08-17）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-08-17"", ""flight_no"": ""CZ3134"", ""origin"": ""Guangzhou"", ""destination"": ""Chengdu"", ""seat_class"": ""economy""}"
book_flight_016__ambiguous,book_flight_016,book_flight_004,main,test,ambiguous,en,travel,book_flight,Book a domestic US flight,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-02"", ""flight_no"": ""UA857"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_016__clear,book_flight_016,book_flight_004,main,test,clear,en,travel,book_flight,Book a domestic US flight,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-02"", ""flight_no"": ""UA857"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_016__incomplete,book_flight_016,book_flight_004,main,test,incomplete,en,travel,book_flight,Book a domestic US flight,True,"[""date"", ""flight_no"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-09-02"", ""flight_no"": ""UA857"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_016__misleading,book_flight_016,book_flight_004,main,test,misleading,en,travel,book_flight,Book a domestic US flight,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-02"", ""flight_no"": ""UA857"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_017__ambiguous,book_flight_017,book_flight_004,main,test,ambiguous,en,travel,book_flight,Book a domestic US flight on 2026-09-07,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-07"", ""flight_no"": ""UA862"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_017__clear,book_flight_017,book_flight_004,main,test,clear,en,travel,book_flight,Book a domestic US flight on 2026-09-07,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-07"", ""flight_no"": ""UA862"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_017__incomplete,book_flight_017,book_flight_004,main,test,incomplete,en,travel,book_flight,Book a domestic US flight on 2026-09-07,True,"[""date"", ""flight_no"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-09-07"", ""flight_no"": ""UA862"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_017__misleading,book_flight_017,book_flight_004,main,test,misleading,en,travel,book_flight,Book a domestic US flight on 2026-09-07,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-07"", ""flight_no"": ""UA862"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_018__ambiguous,book_flight_018,book_flight_004,main,test,ambiguous,en,travel,book_flight,Book a domestic US flight on 2026-09-14,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-14"", ""flight_no"": ""UA869"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_018__clear,book_flight_018,book_flight_004,main,test,clear,en,travel,book_flight,Book a domestic US flight on 2026-09-14,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-14"", ""flight_no"": ""UA869"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_018__incomplete,book_flight_018,book_flight_004,main,test,incomplete,en,travel,book_flight,Book a domestic US flight on 2026-09-14,True,"[""date"", ""flight_no"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-09-14"", ""flight_no"": ""UA869"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_018__misleading,book_flight_018,book_flight_004,main,test,misleading,en,travel,book_flight,Book a domestic US flight on 2026-09-14,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-14"", ""flight_no"": ""UA869"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_019__ambiguous,book_flight_019,book_flight_004,main,test,ambiguous,en,travel,book_flight,Book a domestic US flight on 2026-09-21,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-21"", ""flight_no"": ""UA876"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_019__clear,book_flight_019,book_flight_004,main,test,clear,en,travel,book_flight,Book a domestic US flight on 2026-09-21,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-21"", ""flight_no"": ""UA876"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_019__incomplete,book_flight_019,book_flight_004,main,test,incomplete,en,travel,book_flight,Book a domestic US flight on 2026-09-21,True,"[""date"", ""flight_no"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-09-21"", ""flight_no"": ""UA876"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_019__misleading,book_flight_019,book_flight_004,main,test,misleading,en,travel,book_flight,Book a domestic US flight on 2026-09-21,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-09-21"", ""flight_no"": ""UA876"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""premium_economy""}"
book_flight_020__ambiguous,book_flight_020,book_flight_004,main,test,ambiguous,en,travel,book_flight,Book a domestic US flight on 2026-10-05,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-05"", ""flight_no"": ""UA890"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_020__clear,book_flight_020,book_flight_004,main,test,clear,en,travel,book_flight,Book a domestic US flight on 2026-10-05,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-05"", ""flight_no"": ""UA890"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_020__incomplete,book_flight_020,book_flight_004,main,test,incomplete,en,travel,book_flight,Book a domestic US flight on 2026-10-05,True,"[""date"", ""flight_no"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-10-05"", ""flight_no"": ""UA890"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_020__misleading,book_flight_020,book_flight_004,main,test,misleading,en,travel,book_flight,Book a domestic US flight on 2026-10-05,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-05"", ""flight_no"": ""UA890"", ""origin"": ""San Francisco"", ""destination"": ""Seattle"", ""seat_class"": ""economy""}"
book_flight_021__ambiguous,book_flight_021,book_flight_005,main,train,ambiguous,zh,travel,book_flight,Book a Nanjing to Sanya flight,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-20"", ""flight_no"": ""HO1256"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_021__clear,book_flight_021,book_flight_005,main,train,clear,zh,travel,book_flight,Book a Nanjing to Sanya flight,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-20"", ""flight_no"": ""HO1256"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_021__incomplete,book_flight_021,book_flight_005,main,train,incomplete,zh,travel,book_flight,Book a Nanjing to Sanya flight,True,"[""date"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-10-20"", ""flight_no"": ""HO1256"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_021__misleading,book_flight_021,book_flight_005,main,train,misleading,zh,travel,book_flight,Book a Nanjing to Sanya flight,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-20"", ""flight_no"": ""HO1256"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_022__ambiguous,book_flight_022,book_flight_005,main,train,ambiguous,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-10-25）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-25"", ""flight_no"": ""HO1261"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_022__clear,book_flight_022,book_flight_005,main,train,clear,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-10-25）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-25"", ""flight_no"": ""HO1261"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_022__incomplete,book_flight_022,book_flight_005,main,train,incomplete,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-10-25）,True,"[""date"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-10-25"", ""flight_no"": ""HO1261"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_022__misleading,book_flight_022,book_flight_005,main,train,misleading,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-10-25）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-10-25"", ""flight_no"": ""HO1261"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_023__ambiguous,book_flight_023,book_flight_005,main,train,ambiguous,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-01）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-01"", ""flight_no"": ""HO1268"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_023__clear,book_flight_023,book_flight_005,main,train,clear,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-01）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-01"", ""flight_no"": ""HO1268"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_023__incomplete,book_flight_023,book_flight_005,main,train,incomplete,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-01）,True,"[""date"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-11-01"", ""flight_no"": ""HO1268"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_023__misleading,book_flight_023,book_flight_005,main,train,misleading,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-01）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-01"", ""flight_no"": ""HO1268"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_024__ambiguous,book_flight_024,book_flight_005,main,train,ambiguous,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-08）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-08"", ""flight_no"": ""HO1275"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_024__clear,book_flight_024,book_flight_005,main,train,clear,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-08）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-08"", ""flight_no"": ""HO1275"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_024__incomplete,book_flight_024,book_flight_005,main,train,incomplete,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-08）,True,"[""date"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-11-08"", ""flight_no"": ""HO1275"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_024__misleading,book_flight_024,book_flight_005,main,train,misleading,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-08）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-08"", ""flight_no"": ""HO1275"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""premium_economy""}"
book_flight_025__ambiguous,book_flight_025,book_flight_005,main,train,ambiguous,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-22）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-22"", ""flight_no"": ""HO1289"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_025__clear,book_flight_025,book_flight_005,main,train,clear,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-22）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-22"", ""flight_no"": ""HO1289"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_025__incomplete,book_flight_025,book_flight_005,main,train,incomplete,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-22）,True,"[""date"", ""origin""]","[""change_flight"", ""search_web""]","{""date"": ""2026-11-22"", ""flight_no"": ""HO1289"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
book_flight_025__misleading,book_flight_025,book_flight_005,main,train,misleading,zh,travel,book_flight,Book a Nanjing to Sanya flight（2026-11-22）,False,[],"[""change_flight"", ""search_web""]","{""date"": ""2026-11-22"", ""flight_no"": ""HO1289"", ""origin"": ""Nanjing"", ""destination"": ""Sanya"", ""seat_class"": ""economy""}"
